id,latitude_deg,longitude_deg,local_code
6211,-4.031879902,-77.75879669,
313312,-7.798106,-77.6495,
32438,-9.133000374,-75.94999695,
6212,-0.119056001,-75.24790192,SP01
39625,-6.900000095,-78.6333313,
39594,-9.902609825,-74.9641037,
39626,-5.634722233,-78.53055573,
39595,-13.37069988,-76.11289978,
39596,-15.86999989,-74.24739838,
6213,-6.787479877,-79.82810211,
39627,-5.984722137,-79.7452774,
6214,-13.15480042,-74.20439911,
39628,-12.06989956,-75.19850159,
39629,-9.926320076,-76.23390198,
6215,-13.70639992,-73.35040283,
6216,-9.347439766,-77.5983963,
39597,-14.20009995,-75.57389832,
32540,-13.23330021,-70.75330353,
6217,-12.0219,-77.114305,
39598,-10.97900009,-69.55940247,
32354,-11.2625,-74.647778,
32355,-13.03299999,-71.26699829,
39630,-7.92062,-77.52518,
39599,-5.085949898,-81.15280151,
32356,-14.80000019,-71.43299866,
32357,-8.467000008,-76.34999847,
6218,-6.067860126,-77.16000366,
32358,-7.61447,-78.06159,
6219,-5.59248,-78.774002,
6220,-7.169099808,-76.72859955,
6221,-11.78310013,-75.4733963,
6222,-15.46710014,-70.15820313,
32302,-15.35249996,-75.1371994,
6223,-7.139180183,-78.48940277,
39631,-12.66670036,-73.73329926,
39608,-16.79150009,-71.88659668,
39632,-6.867599964,-78.14990234,
39600,-12.64159966,-69.83750153,
32359,-6.392310143,-77.50119781,
6224,-17.69499969,-71.34400177,
6225,-12.16069984,-76.99890137,
32360,-8.416999817,-75.13300323,
39633,-4.448611259,-81.27555847,
6226,-3.55253005,-80.38140106,
6227,-11.3254,-74.535598,
39634,-11.98333359,-77,
6228,-5.893770218,-76.11820221,
6229,-9.878809929,-76.20480347,
39635,-13.16569996,-75.0719986,
39601,-11.54150009,-73.14219666,
39602,-11.79469967,-77.18090057,
32361,-15.80000019,-70.05000305,
39636,-10.77795029,-76.25131226,
32362,-3.582999945,-74.75,
32363,-12.28299999,-70.88300323,
39603,-6.960030079,-76.7684021,
6230,-11.92870045,-77.06109619,
39637,-6.896749973,-75.15219879,
32364,-15.31700039,-72.34999847,
39638,-3.67373991,-80.65239716,
32412,-11.9,-69.167,
39639,-16.2322216,-73.61194611,
32365,-11.13300037,-74.34999847,
32366,-9.533060074,-72.75689697,
32367,-10.66699982,-77.83300018,
32368,-7.199999809,-75.30000305,
39640,-8.517820358,-76.48049927,
39641,-15.17920017,-73.2743988,
39642,-8.292590141,-76.43959808,
39643,-10.07009983,-75.55000305,
39604,-14.1559,-72.28379822,
6231,-6.201809883,-77.85610199,
39644,-9.895833015,-75.11777496,
39605,-12.6491003,-73.03780365,
39645,-15.46666718,-74.43333435,
32369,-5.066999912,-73.86699677,
39646,-7.966666698,-78.19999695,
6232,-3.784739971,-73.30879974,
6233,-16.34110069,-71.58309937,
28475,-14.2670002,-70.46700287,
39647,-13.51666641,-76.09999847,
39648,-12.3166666,-75.06666565,
6234,-11.12860012,-75.35050201,
6235,-8.081410408,-79.1088028,
39649,-9.449999809,-78.30000305,
32371,-11.14179993,-73.03350067,
39650,-6.616680145,-77.76670074,
32372,-16.36700058,-72.16699982,
39651,-6.616489887,-76.68840027,
39652,-6.416666508,-76.53333282,
39653,-6.57972002,-76.26280212,
6236,-13.74489975,-76.22029877,
39654,-8.61142,-74.309962,
6237,-6.508739948,-76.37319946,
39655,-11.898,-69.0625,
39656,-4.533299923,-73.55000305,
32373,-12.53299999,-73.80000305,
32374,-9.383000374,-74.96700287,
6238,-18.05330086,-70.27580261,
32375,-4.549809933,-81.22409821,
39606,-17.29949951,-70.65280151,
32376,-8.922406,-74.715234,
6239,-12.61359978,-69.22859955,
39657,-13.95916653,-73.18583679,
39658,-7.81808,-78.02834,
6240,-5.205749989,-80.61640167,
39659,-5.662499905,-78.64472198,
39607,-10.84784412,-76.24695587,
32377,-15.7670002,-73.36699677,
32378,-16.42919922,-71.83779907,
39660,-6.691699982,-79.7016983,
327371,-8.340436,-74.597906,
6241,-4.576640129,-81.25409698,
32379,-7.406939983,-79.56890106,
32380,-15.6189003,-74.53610229,
6242,-14.85400009,-74.96150208,
39661,-7.299280167,-76.77459717,
6243,-13.53569984,-71.938797,
39662,-6.574166775,-76.13666534,
316767,28.3797,117.9643,
316774,26.4263,117.8336,
302210,-10.56277778,150.6906944,CHS
323752,3.547885,-57.633958,
323760,4.935714,-55.534735,
323765,5.022859,-55.165171,
323795,5.821147,-56.81464,
30606,3.898681,-55.577907,
31732,3.150000095,-55.71699905,
314713,38.06,-122.51,
314712,27.0927,-112.0985,CIB
314728,-24.0568,139.0821,
314734,37.0503,-122.0315,
24676,61.78969955,-156.5890045,SRV
308299,7.454049761,31.41265869,
308300,7.47779351,31.51496887,
308301,7.600151115,31.45179749,
308302,7.746628014,31.69126511,
308303,7.739313876,31.40029907,
308304,8.189678628,32.15318441,
308305,8.041297818,32.02986717,
308306,7.905763917,31.88764572,
308307,7.988007628,31.96755409,
308308,8.415234373,31.33317947,
308309,8.130524061,31.40725136,
308310,8.010956412,31.42810822,
308311,8.069767381,31.8386364,
308312,8.596297488,31.94832802,
308313,8.528016279,32.06222534,
308314,7.329980596,31.422261,
315282,5.288,35.8328,
315284,4.6753,35.7116,
319225,5.359401,30.346927,
319226,4.791895,29.157161,
319227,4.635486,28.26757,
319228,6.06388,29.956666,
45926,46.369833,-91.798,SS1
429,-23.7621994,-50.26300049,SSAB
37386,-19.7080555,-55.42111206,
430,-18.76399994,-52.91759872,SSAD
37387,-32.22416687,-53.0672226,
37388,-25.36944389,-54.47055435,
37389,-19.71666718,-52.72555542,
37390,-22.27555656,-53.31194305,
37391,-28.65777779,-53.61055756,
317301,-30.028309,-51.204054,SSAL
37392,-23.1427784,-55.20777893,
431,-23.02729988,-50.22750092,SSAN
432,-23.609501,-51.384499,SSAP
30246,-28.25060081,-52.51670074,
37393,-21.50305557,-53.96749878,
37394,-30.74749947,-51.42889023,
37395,-21.69083214,-57.47416687,
37396,-20.80527878,-54.07805634,
433,-20.4885006,-54.48289871,SSAY
46109,-25.376667,-49.084722,SDEQ
37397,-19.03194427,-53.67111206,
434,-20.67499924,-56.62969971,SSBB
37398,-20.72611046,-51.5886116,
37399,-29.39638901,-52.9916687,
435,-19.59840012,-54.02109909,SSBE
37400,-20.00444412,-51.38666534,
37401,-29.1483326,-51.5363884,
37402,-17.56777763,-55.28833389,
37403,-28.61277771,-50.44944382,
37404,-17.58277893,-54.64083481,
436,-26.83060074,-49.09030151,SSBL
37405,-20.29750061,-55.42583466,
37406,-30.18777847,-51.1827774,
37407,-28.72222137,-54.89083481,
37408,-25.43000031,-49.3180542,
37409,-21.74666786,-52.47833252,
29683,-23.07279968,-50.42309952,
37410,-21.24916649,-52.28944397,
437,-22.32430077,-53.09500122,SSBT
37411,-21.45638847,-57.14027786,
438,-22.08160019,-56.53860092,SSBV
44723,-20.91305542,-55.01361084,
37412,-18.44166756,-54.79999924,
439,-20.09950066,-56.79389954,SSBY
37413,-29.67611122,-50.98138809,
37414,-18.73944473,-52.61999893,
44724,-13.769663,-49.935701,SWWQ
37415,-18.83777809,-52.48666763,
37416,-31.32777786,-54.13472366,
37417,-25.43222237,-49.52999878,
37418,-21.5972,-53.225,
440,-18.47769928,-54.71469879,SSCI
37419,-21.54166794,-54.66166687,
441,-27.18059921,-52.05270004,SSCK
37420,-19.14638901,-51.68527985,
37421,-21.62388992,-54.81083298,
442,-29.3701992,-50.83200073,SSCN
37422,-31.77416611,-52.45138931,
443,-23.15250015,-50.60250092,SSCP
37423,-29.89972115,-54.9291687,
444,-24.51269913,-54.05469894,SSCR
37424,-20.61972237,-54.7219429,
445,-23.69149971,-52.64189911,SSCT
44725,-8.868056297,-50.4794426,
37425,-30.13472176,-50.50860977,
37426,-18.03972244,-56.0055542,
37427,-28.11722183,-52.3172226,
37428,-25.439011,-49.448404,
37429,-18.811943,-52.639168,
37430,-22.04083252,-53.73110962,
446,-26.295834,-53.630654,SSDC
37431,-29.9327774,-51.18333435,
37432,-21.98805618,-54.23860931,
37433,-20.09944344,-57.3461113,
44726,-9.35444355,-45.56138992,
37434,-20.205557,-57.063332,
44727,-5.658332825,-43.70555496,
37435,-19.05083275,-54.06499863,
37436,-20.076134,-44.727541,
44728,-8.006388664,-45.33805466,
37437,-30.82222176,-55.57638931,
44729,-9.1044,-45.41666794,
447,-22.2019,-54.926601,SBDO
44730,-14.45944405,-60.17805481,
37438,-20.1827774,-56.63583374,
46185,-20.207778,-40.235833,SSDR
44731,-13.70722198,-50.64777756,
44732,-7.943611145,-50.17638779,
37439,-17.99166679,-54.22360992,
37440,-18.21611023,-55.46527863,
44733,-12.9244442,-55.51916885,
37441,-31,-51.70055771,
46118,-16.15666667,-53.00972222,SSDY
37442,-23.13388824,-54.63388824,
448,-22.21590042,-54.7419014,SSEA
46364,-21.2189,-47.8044,SSEC
37443,-17.95666695,-54.41916656,
37444,-29.4533329,-51.93416595,
45634,-21.326944,-47.231111,
37445,-31.94249916,-52.4794426,
37446,-20.3386116,-56.69833374,
37447,-23.62694359,-46.84666824,
37448,-20.0177784,-53.25249863,
37449,-20.1697216,-52.93305588,
37450,-27.00666618,-48.60889053,
44563,-14.12055588,-39.82888794,
37451,-20.73444366,-53.57666779,
30394,-30.18219948,-53.57939911,
37452,-21.92333221,-53.93999863,
449,-27.66189957,-52.2682991,SSER
37453,-30.55888939,-52.58250046,
44569,-21.69722222,-47.31555556,
44564,-7.283055782,-56.57694244,
37454,-18.08722115,-57.13138962,
45652,-23.15,-48.31,
37455,-19.96611023,-56.31083298,
37456,-29.43388939,-56.30055618,
37457,-28.73749924,-52.85638809,
450,-25.98150063,-51.64070129,SSFA
451,-26.05920029,-53.06349945,SSFB
37458,-23.00111008,-54.69944382,
452,-25.46069908,-54.59880066,SSFE
37459,-21.17861176,-54.29305649,
37460,-22.65833282,-52.1305542,
45581,-19.782222,-47.811944,
453,-22.1882,-55.57780075,SSFI
37461,-20.8077774,-54.61972046,
37462,-19.90611076,-57.77944565,
37463,-7.099999905,-40.6269455,
37464,-23.53694344,-50.09805679,
37465,-22.61916733,-54.92583466,
37466,-20.03972244,-56.32027817,
37467,-20.86416626,-52.17472076,
37468,-21.31972122,-54.73527908,
37469,-20.27750015,-49.19083405,
37470,-21.65920067,-53.51110077,
37471,-23.84805679,-54.81611252,
454,-20.20750046,-53.77939987,SSFV
37472,-18.67749977,-54.39222336,
37473,-23.45583344,-50.57583237,
37474,-25.47194481,-54.54166794,
455,-29.26939964,-51.53170013,SSGA
456,-25.88159943,-48.61209869,SSGB
457,-20.45330048,-55.75759888,SSGC
45643,-21.218889,-47.805,
37475,-20.50694466,-51.83916855,
458,-20.19949913,-53.22489929,SSGF
37476,-21.02777863,-57.4972229,
37477,-20.07361031,-56.06833267,
37478,-30.06027794,-51.4375,
37479,-17.24972153,-56.27555466,
37480,-21.45583344,-55.45694351,
46116,-15.39944444,-54.18111111,SSGL
37481,-21.69333267,-56.5625,
37482,-23.23916626,-54.54111099,
37483,-19.42972183,-54.58722305,
44561,-15.85388947,-47.80638885,
37484,-19.38083267,-53.04166794,
29925,-28.8946991,-51.8553009,
46356,-15.399444,-54.181111,SSGS
37485,-21.69888878,-54.81388855,
37486,-23.19333267,-53.32833481,
29890,-23.556667,-47.477778,
459,-24.22030067,-53.04449844,SSGW
37487,-19.56833267,-56.24555588,
460,-24.08110046,-54.19169998,SSGY
37488,-22.89500046,-53.86777878,
37489,-20.48083305,-55.76944351,
37490,-23.32222176,-53.46861267,
45607,-23.429444,-50.167778,
37491,-22.0027771,-54.9011116,
37492,-18.03333282,-57.48333359,
461,-22.3593998,-55.76390076,SSHG
37493,-25.60416794,-54.49361038,
37494,-23.25111008,-54.04833221,
37495,-22.26722145,-55.48805618,
37496,-22.58972168,-55.56944275,
37497,-23.57500076,-52.40833282,
37498,-30.02444458,-51.21110916,
37499,-23.24500084,-51.87555695,
45612,-22.825556,-43.347222,
37500,-20.56166649,-54.86416626,
37501,-26.33194351,-48.84916687,
37502,-25.61305618,-54.39805603,
46119,-10.13046202,-56.71863556,
37503,-19.4580555,-56.04527664,
37504,-23.41749954,-54.01250076,
462,-23.92379951,-55.30189896,SSHX
45608,-25.420556,-54.593056,
463,-27.63829994,-54.33909988,SSHZ
37505,-19.47999954,-52.8125,
37506,-22.30666733,-54.82444382,
464,-22.2791996,-53.38349915,SSID
37507,-20.59944344,-54.60250092,
465,-23.56030083,-54.03390121,SSIF
37508,-20.27000046,-55.72833252,
37509,-20.94638824,-52.72222137,
37510,-22.02277756,-56.32416534,
466,-28.36870003,-53.84659958,SSIJ
37511,-30.25499916,-55.83944321,
37512,-31.49416733,-53.69083405,
37513,-21.186584,-57.04339,SWXR
29983,-29.17309952,-56.5367012,
37514,-28.60416794,-53.07888794,
30264,-22.047778,-48.097222,
45619,-28.701389,-49.301944,
37515,-30.13361168,-52.36527634,
37516,-22.29722214,-53.84722222,
37517,-19.97750092,-56.43611145,
37518,-22.65166664,-53.50777817,
46360,-21.528889,-49.743333,SSIY
45627,-23.059167,-47.0625,
467,-27.17140007,-51.55329895,SSJA
37519,-18.85666656,-54.34749985,
37520,-29.98305511,-51.30055618,
46212,-27.0075,-48.610278,SSJD
29986,-20.35222222,-51.55583333,
37521,-25.37444305,-49.22833252,
37522,-21.2163887,-57.68138885,
37523,-22.16583252,-53.57305527,
468,-21.49309921,-56.15259933,SSJI
37524,-21.80722237,-53.12944412,
29999,-29.15309906,-53.74330139,
37525,-19.34777832,-53.77000046,
37526,-18.84250069,-52.49944305,
37527,-19.37638855,-57.45277786,
469,-22.89500046,-51.9291687,SSJP
45653,-12.81,-51.88,
37528,-32.54055786,-53.38416672,
37529,-26.51722145,-49.12250137,
37530,-20.84889,-53.20667,
37531,-19.38138962,-52.3097229,
37532,-17.94249916,-56.47999954,
37533,-21.78249931,-53.89222336,
37534,-19.47805595,-57.01416779,
37535,-17.70750046,-56.21722031,
37536,-24.05166626,-54.00666809,
37537,-18.90555573,-56.35972214,
37538,-19.47444344,-56.37722015,
37539,-19.29249954,-52.06083298,
37540,-19.75,-55.46666718,
37541,-23.12111092,-53.07638931,
37542,-23.33749962,-53.86972046,
470,-20.50530052,-54.52550125,SSKG
37543,-22.91166687,-55.53889084,
37544,-23.34055519,-50.5830574,
37545,-24.30722237,-51.41083145,
37546,-29.76361084,-50.03694534,
37547,-23.40694427,-55.2266655,
471,-24.00919914,-52.35680008,SSKM
472,-27.66720009,-53.80899811,SSKN
37548,-20.47611046,-55.83361053,
37549,-24.30888939,-53.84222031,
45571,-14.541111,-50.461944,
45654,-17.17,-50.82,
473,-30.00189972,-52.94079971,SSKS
37550,-27.61166763,-48.67277908,
29813,-27.28249931,-50.6114006,
37551,-22.39694405,-55.48555756,
45617,-11.496,-61.4508,
46115,-19.87222222,-50.65472222,SSKX
46114,-14.47361111,-58.35527778,SSKY
474,-28.32250023,-52.81620026,QRE
30058,-28.37669945,-48.74280167,
37552,-19.02527809,-55.92610931,
37553,-22.673332,-55.236667,
37554,-18.64388847,-56.75944519,
327783,-20.595277,-51.613889,
37555,-22.54361153,-53.42944336,
37556,-28.37638855,-55.03749847,
327788,-23.651964,-46.314775,
31865,-22.165278,-47.892778,
45570,-14.265278,-47.0275,
37557,-18.2163887,-55.15888977,
37558,-22.24361038,-55.93166733,
475,-27.15999985,-49.54249954,SSLN
476,-22.91710091,-53.14899826,SSLO
37559,-21.91083336,-57.64666748,
37560,-22.783302,-55.072604,SDTD
37561,-19.10499954,-57.5933342,
37562,-25.51499939,-52.55749893,
477,-29.81270027,-55.89339828,SSLT
37563,-21.523332,-56.611667,SSXU
45641,-21.193333,-47.801389,
37564,-21.97333336,-56.79750061,
37565,-22.70499992,-54.60833359,
45642,-22.901944,-47.046944,
37566,-22.51972198,-53.66472244,
37567,-27.07,-48.89,
37568,-22.08777809,-53.52000046,
478,-25.31089973,-54.07049942,SSMD
37569,-20.98055649,-55.56583405,
30098,-26.15889931,-49.8321991,
45644,-23.956667,-46.331389,
37570,-31.92944336,-52.4636116,
37571,-22.08388901,-56.30055618,
37572,-21.63388824,-55.14500046,
37573,-30.07333374,-51.40972137,
37574,-23.59722137,-54.64583206,
45655,-8.88,-57.33,
37575,-23.67277718,-52.00972366,
45626,-22.69,-46.680556,
479,-24.52960014,-51.65190125,SSMR
45656,-22.87,-55.5,
480,-31.10359955,-50.91030121,SSMT
37576,-29.94694328,-51.10527802,
45633,-22.0425,-47.56,
37577,-24.3152771,-47.01388931,
45577,-21.12,-46.42,
481,-25.39888889,-54.23472222,SSMY
30333,-13.917222,-59.983333,
37578,-19.97999954,-56.43388748,
482,-23.03479958,-54.18019867,SSNB
45657,-11.16,-52.82,
37579,-18.42,-56.46,
37580,-20.32972145,-48.81000137,
30158,-29.71940041,-51.48939896,
30195,-29.69610023,-51.08169937,
37581,-22.98527718,-53.8769455,
30381,-19.5075,-55.90528,
37582,-16.84277725,-54.07583237,
45592,-14.316667,-55.766944,
37583,-9.96583271,-54.88499832,
37584,-17.19750023,-45.77666855,
30190,-27.36720085,-52.73389816,
30198,-28.80249977,-51.60419846,
37585,-21.1847229,-55.83027649,
37586,-18.31861115,-54.9355545,
37587,-23.29249954,-55.05583191,
37588,-22.24083328,-48.02500153,
37589,-19.23305511,-57.02972031,
483,-12.30249977,-45.51390076,SSNW
37590,-22.21333313,-47.73666763,
45593,-17.183611,-58.216667,
37591,-23.59055519,-46.68027878,
37592,-19.03333282,-56.95000076,
37593,-20.24777794,-56.41527939,
484,-26.78160095,-53.50350189,SSOE
37594,-15.18888855,-43.53111267,
485,-23.3529,-51.491699,SSOG
37595,-5.758889198,-35.19722366,
37596,-22.30722237,-48.77194214,
45583,-19.979167,-51.735,
37597,-23.21416664,-51.18583298,
486,-21.24060059,-44.96390152,SSOL
37598,-5.811110973,-35.20444489,
37599,-23.78777885,-55.02916718,
37600,-22.33722115,-49.54305649,
37601,-20.04333305,-51.47472382,
37602,-19.57777786,-56.15222168,
37603,-29.81805611,-55.71416855,
37604,-29.90222168,-50.25055695,
37605,-16.34694481,-45.34916687,
37606,-17.036942,-46.260277,
37607,-16.14666748,-45.82500076,
45600,-6.84,-56.586667,
37608,-8.443611145,-34.99750137,
46213,-12.290556,-57.019444,SSOY
45580,-19.868889,-43.394722,
487,-26.21780014,-52.69430161,SSPB
45597,-13.731667,-51.34,
46232,-14.766667,-60.033333,SSPD
45590,-14.435556,-55.609444,
488,-24.76950073,-54.11869812,SSPF
489,-25.5401001,-48.53120041,SSPG
490,-23.08989906,-52.48849869,SSPI
37609,-25.85055542,-52.01722336,
491,-22.77879906,-51.3614006,SSPK
492,-27.90180016,-53.32970047,SSPL
493,-21.70960045,-57.88019943,SSPM
494,-19.65119934,-51.19940186,SSPN
37610,-22.00916672,-54.78972244,
37611,-31.65694427,-52.20777893,
44568,-9.446389,-70.482778,SSRA
45563,-8.271666,-72.745278,SIRW
495,-26.47200012,-51.97589874,SSPS
496,-24.34329987,-53.82870102,SSPT
45562,-8.959443,-72.779721,SSMH
45561,-8.8501,-69.260038,SIMB
37612,-17.6697216,-57.75305557,
37613,-23.77109909,-54.67779922,
37614,-13.72305584,-60.3152771,
45560,-9.189444,-71.946944,SJOD
497,-23.67449951,-49.81539917,SSQC
37615,-23.01472282,-44.26499939,
37616,-23.56805611,-46.70833206,
498,-23.81410027,-54.69879913,SSQF
37617,-23.54555511,-46.63360977,
37618,-19.9272213,-43.94889069,
46110,-12.50916667,-55.68472222,SSQI
37619,-23.57250023,-46.70333481,
37620,-23.506069,-46.855314,
37621,-14.11416721,-50.1222229,
30468,-13.54580021,-42.47999954,
30172,-11.77219963,-40.41939926,
37622,-20.08277893,-53.88861084,
37623,-10.47833347,-39.28749847,
37624,-20.89944458,-43.81861115,
45585,-21.388611,-53.600556,
29761,-24.80750084,-49.96030045,
37625,-20.06472206,-55.70166779,
37626,-23.53583336,-46.55916595,
37627,-22.93555641,-47.07166672,
37628,-23.55361176,-46.65250015,
37629,-23.64888954,-46.7294426,
499,-12.10669994,-45.89459991,SSQZ
37630,-21.70833206,-53.09944534,
37631,-21.84777832,-54.52777863,
37632,-21.70305634,-54.36833191,
37633,-23.39749908,-55.24833298,
500,-25.80120087,-53.51269913,SSRE
501,-12.76570034,-39.44670105,SSRF
37634,-22.77666664,-54.9766655,
37635,-20.77805519,-55.98277664,
37636,-20.75888824,-56.03250122,
37637,-21.87333298,-53.81277847,
502,-9.513910294,-42.99509811,SSRK
37638,-22.03722191,-54.18888855,
37639,-21.01944351,-56.2761116,
37640,-26.321385,-49.521372,SC0028
37641,-22.89166641,-54.11694336,
37642,-23.20000076,-46.78333282,
37643,-30.91916656,-54.46777725,
37644,-27.19194412,-49.83139038,
37645,-1.541388988,-55.18055725,
30393,-31.38330078,-52.03279877,
37646,-12.77999973,-51.11277771,
37647,-29.97277832,-52.36111069,
37648,-30.27750015,-54.92527771,
314920,-5.5965,147.8106,SSI
37649,-22.02666664,-56.19361115,
503,-28.6548996,-56.0345993,SSSB
504,-29.6840992,-52.41220093,SSSC
30426,-28.86310005,-52.54059982,
37650,-25.57666779,-49.39361191,
505,-20.10219955,-52.44390106,SSSF
30391,-30.34499931,-54.26779938,
37651,-19.19916725,-57.01111221,
44716,-21.79920006,-41.01890182,
37652,-21.41111183,-52.03250122,
37653,-20.04027748,-56.31000137,
30392,-28.25889969,-49.91579819,
37654,-20.31638908,-52.73333359,
37655,-26.2211113,-48.5644455,
37656,-29.21500015,-54.84222031,
37657,-19.7211113,-51.95027924,
37658,-18.93333244,-57.01666641,
37659,-22.51666641,-53.51166534,
30409,-23.06220055,-51.01390076,
37660,-30.24583244,-54.80083466,
506,-26.13579941,-50.31090164,SSTB
37661,-29.88277817,-51.38111115,
37662,-28.55083275,-51.5961113,
37663,-17.87249947,-57.13000107,
37664,-18.46944427,-57.05500031,
507,-25.5205,-49.681999,SDUE
45603,-16.457778,-39.165833,
37665,-27.34916687,-49.81861115,
37666,-23.6827774,-54.53972244,
508,-20.75419998,-51.68420029,
37667,-21.67861176,-48.21194458,
30492,-27.51250076,-53.89830017,
45569,-17.970833,-50.320556,
45565,0.886389,-51.879444,
37668,-22.60888863,-53.44722366,
45604,-8.074722,-34.905278,
37669,-18.72999954,-54.10499954,
37670,-25.5625,-53.17694473,
37671,-23.69861031,-46.55277634,
314921,37.775,-80.336,
37672,-17.63111115,-54.77000046,
37673,-21.49111176,-53.20388794,
37674,-21.59694481,-45.43777847,
37675,-21.95111084,-42.89888763,
37676,-21.46055603,-42.69805527,
37677,-22.969999,-44.444443,SNFD
37678,-23.6072216,-47.26305771,
37679,-23.59444427,-46.68722153,
37680,-25.47694397,-49.15416718,
509,-23.79870033,-53.31380081,SSUM
37681,-23.47027779,-46.44694519,
37682,-23.4086113,-46.33055496,
37683,-8.051667213,-34.89805603,
37684,-20.75499916,-55.04333115,
37685,-21.58361053,-52.8722229,
37686,-14.4444437,-58.29777908,
37687,-10.74166679,-49.47999954,
510,-26.2334,-51.067797,SSUV
30510,-20.48220062,-48.37279892,
511,-20.64049911,-51.47689819,SSUY
37688,-20.66166687,-50.84166718,
314924,5.558,120.833,
37689,-19.0625,-57.62916565,
37690,-23.0672226,-53.81999969,
37691,-28.50972176,-50.91833115,
37692,-24.2947216,-53.25,
37693,-23.81277847,-55.0577774,
37694,-22.96194458,-49.1483345,
37695,-22.28388977,-55.65333176,
37696,-22.36694336,-55.1277771,
512,-26.99970055,-51.14189911,SSVI
37697,-21.87083244,-55.74750137,
37698,-22.79444313,-54.15694427,
37699,-22.52166748,-54.67777634,
37700,-22.00250053,-54.97416687,
30527,-28.93499947,-51.56829834,
44734,-20.87166786,-50.1269455,
30858,-33.50222397,-53.3441658,
37701,-22.41027832,-54.98860931,
309669,-22.4978,-44.085,
46359,-23.1275,-47.002778,SSVS
45578,-17.698889,-44.350278,
37702,-21.294443,-56.11861,
37703,-14.5130558,-59.5569458,
37704,-18.51000023,-56.42889023,
30266,-20.93779945,-48.1733017,
45623,-21.163333,-47.754722,
30526,-29.61310005,-52.21720123,
37705,-24.61,-52.36,
37706,-18.93305588,-53.06944275,
29979,-27.1935997,-53.2364006,
37707,-21.74388885,-50.94749832,
37708,-27.34777832,-53.40250015,
45579,-21.780833,-46.556111,
45631,-21.912222,-47.823611,
45629,-23.157222,-46.320833,
46358,-4.457222,-37.794722,SSWJ
37709,-23.03194427,-50.49583435,
37710,-1.284721971,-48.21305466,
37711,-23.5,-51.29999924,
37712,-16.22833252,-57.59222031,
37713,-22.9663887,-54.07583237,
37714,-8.742500305,-50.20750046,
46111,-12.5275,-55.62472222,SSWQ
37715,-21.8880558,-54.29527664,
29745,-30.54940033,-53.45920181,
37716,-28.999722,-50.076111,
43317,-16.62027778,-49.26055527,SSWU
37717,-23.59055519,-50.04111099,
37718,-18.67416763,-55.89472198,
37719,-19.02805519,-56.29055786,
46472,-23.04861,-47.16722,SSWY
44735,-18.50944328,-46.27388763,
37720,-23.03861046,-50.93444443,
37721,-17.1602993,-56.56969833,SSXB
37722,-17.04999924,-56.08333206,
30396,-27.98110008,-52.86360168,
44714,-8.11166954,-34.89279938,
324187,-22.486397,-52.956547,
37723,-13.69805622,-56.29083252,
37724,-11.17944431,-56.79111099,
42238,-19.46583366,-39.7583313,
37725,-12.87194443,-56.74194336,
42741,-20.4347229,-56.3358345,
37726,-22.78666687,-53.88277817,
44560,-8.298333333,-55.11472222,
37727,-23.28888893,-52.12916565,
37728,-3.620277882,-48.75611115,
37729,-19.32861137,-51.9738884,
37730,-2.951389074,-51.14611053,
37731,-8.958889008,-35.17861176,
37732,-22.9822216,-43.39389038,
37733,-3.159407,-48.543434,
37734,-22.95000076,-54.11222076,
37735,-18.8077774,-52.60027695,
37736,-26.87555695,-52.3730545,
37737,-9.619722366,-60.66749954,
37738,-19.74749947,-50.12916565,
513,-24.10390091,-49.78910065,SSYA
29973,-18.68333244,-53.28333282,
37739,-19.0494442,-52.96389008,
37740,-7.548056126,-49.2080574,
37741,-15.32083321,-58.50166702,
37742,-18.87166786,-48.72055435,
37743,-23.59472275,-46.6855545,
37744,-23.56138992,-46.65999985,
37745,-23.76194382,-46.7555542,
37746,-23.60083389,-46.66110992,
37747,-23.34111023,-54.56888962,
37748,-20.08694458,-56.61639023,
37749,-20.08138847,-56.66777802,
37750,-15.26249981,-55.61472321,
37751,-28.37888908,-52.87944412,
37752,-20.34777832,-52.32333374,
37753,-19.90888977,-52.5363884,
37754,-27.14249992,-53.68579865,SSYT
37755,-19.82694435,-52.58666611,
37756,-19.72638893,-52.85139084,
37757,-18.26833344,-54.78250122,
37758,-16.40277863,-48.96416855,
37759,-18.95111084,-53.14944458,
37760,-22.85111046,-55.39611053,
37761,-17.72222137,-56.75333405,
37762,-18.20666695,-56.80944443,
37763,-18.01972198,-55.0008316,
37764,-5.116666794,-37.3433342,
37765,-18.47777748,-56.02166748,
37766,-19.25722122,-52.89638901,
37767,-23.64611053,-54.71472168,
37768,-9.702777863,-35.80055618,
514,-18.1807003,-54.50180054,SSZJ
37769,-22.21472168,-57.30638885,
37770,-21.45444489,-52.16860962,
37771,-17.83083344,-57.55166626,
37772,-25.18194389,-50.92361069,
37773,-22.69611168,-54.21583176,
515,-22.03899956,-56.26940155,SSZQ
516,-27.9067,-54.520401,SSZR
29768,-22.8307991,-51.60359955,
42239,-22.79416656,-49.34111023,
37774,-19.49500084,-53.04055786,
37775,-12.06194401,-51.53305435,
517,-25.1847,-50.1441,SBPG
37776,-19.52722168,-50.97027969,
37777,-19.80999947,-50.78138733,
37778,-17.71305656,-54.40888977,
322989,1.63777,7.417778,
6244,-34.7892,-56.264702,
30655,-30.40069962,-56.50790024,
325606,-34.270516,-57.964383,
